([(0, 72, 0.16216957836408685), (1, 59, 0.1615187754835715), (2, 0, 0.999928657516334), (3, 175, 0.1398526312331245), (4, 3, 0.8685202030204032), (5, 626, 0.04578941470345616)], 2.377779260320976)
([(0, 61, 0.18659232632649558), (1, 55, 0.11982123348449186), (2, 1, 1.0151564750172961), (3, 463, 0.10775239368545551), (4, 2, 0.18871651113182492), (5, 348, 0.07801656919135341)], 1.6960555088369174)
([(0, 93, 0.16659169266058912), (1, 157, 0.059211952592109096), (2, 6, 0.49861522467237723), (3, 378, 0.12311382369655599), (4, 11, 0.17663597038852166), (5, 150, 0.10725578719128878)], 1.1314244512014417)
([(0, 146, 0.14019350986484333), (1, 99, 0.1496488598870968), (2, 1, 0.2361094923330571), (3, 385, 0.10077282558832361), (4, 14, 0.32529686878093483), (5, 112, 0.1807804538965592)], 1.1328020103508147)
([(0, 51, 0.234067501939268), (1, 47, 0.2871411575074393), (2, 0, 0.999928657516334), (3, 148, 0.13261461875478545), (4, 2, 1.5196285331952646), (5, 698, 0.07940842529837956)], 3.252788894211471)
([(0, 97, 0.29331004494539015), (1, 159, 0.1050412074987154), (2, 3, 0.8007532927818097), (3, 184, 0.10866726869798601), (4, 5, 0.6523713365351191), (5, 356, 0.037516159353263016)], 1.9976593098122832)
([(0, 130, 0.23302971475059345), (1, 108, 0.1894256833800279), (2, 3, 0.21286219058908123), (3, 230, 0.06538032320541971), (4, 9, 0.3168026534047798), (5, 383, 0.11394521791898547)], 1.1314457832488878)
([(0, 27, 0.222718626256893), (1, 29, 0.12184574426153659), (2, 0, 0.999928657516334), (3, 251, 0.07929047531227985), (4, 0, 0.999928657516334), (5, 668, 0.08798061854682546)], 2.5116927794102026)
([(0, 54, 0.15976036390101242), (1, 42, 0.37308309728510497), (2, 1, 0.12194790212579017), (3, 507, 0.06442533100608157), (4, 2, 0.5702466104554608), (5, 345, 0.08421097015643603)], 1.373674274929886)
([(0, 64, 0.1380709560965902), (1, 47, 0.11046454099418762), (2, 0, 0.999928657516334), (3, 593, 0.06550832252437964), (4, 2, 0.8216512653149), (5, 232, 0.07768013411719482)], 2.213303876563586)
([(0, 190, 0.08053217011250455), (1, 122, 0.11308166907934868), (2, 1, 0.8139568322531184), (3, 299, 0.1405119743675547), (4, 12, 0.13474758584418992), (5, 182, 0.1344006000169906)], 1.417230831673707)
([(0, 63, 0.14725198077070706), (1, 47, 0.11520595204638495), (2, 1, 0.0649859584455939), (3, 406, 0.06534672033629622), (4, 2, 1.1093838673402863), (5, 427, 0.05337628008836398)], 1.5555507590276323)
([(0, 108, 0.10723933271162205), (1, 74, 0.05796351566883839), (2, 0, 0.999928657516334), (3, 402, 0.06417053399330967), (4, 4, 0.42753157662574276), (5, 303, 0.12391285756903524)], 1.780746474084882)
([(0, 107, 0.17922769220812698), (1, 86, 0.12479251921341672), (2, 1, 0.31938916889962515), (3, 523, 0.08079157031912791), (4, 5, 0.6071111524200408), (5, 181, 0.09439994310670893)], 1.4057120461670465)
([(0, 161, 0.1427307565300379), (1, 128, 0.10902056243674238), (2, 1, 0.08771250818725657), (3, 247, 0.08860356062169848), (4, 10, 0.7598648497330506), (5, 297, 0.06130691775069062)], 1.2492391552594766)
([(0, 31, 0.14811023207512075), (1, 23, 0.3644743084784784), (2, 0, 0.999928657516334), (3, 224, 0.15154926431336774), (4, 0, 0.999928657516334), (5, 698, 0.03984245750631789)], 2.7038335774059528)
([(0, 39, 0.1844256556561436), (1, 43, 0.07371145832755102), (2, 1, 1.3269180246854282), (3, 457, 0.08341866675265731), (4, 1, 0.4519210650055077), (5, 415, 0.07214576843937386)], 2.192540638866662)
([(0, 29, 0.37432162348525905), (1, 24, 0.18460598337630585), (2, 0, 0.999928657516334), (3, 229, 0.0893409404040273), (4, 1, 0.21818634334569822), (5, 687, 0.1198504390610357)], 1.9862339871886603)
([(0, 250, 0.12557091649504776), (1, 179, 0.06744411413123229), (2, 1, 0.745038396525942), (3, 139, 0.26840315544773713), (4, 4, 0.26336135020737045), (5, 191, 0.21486786803991922)], 1.6846858008472487)
([(0, 97, 0.16018478230077407), (1, 73, 0.3170511828274935), (2, 1, 0.6731480173699644), (3, 377, 0.058256369422826706), (4, 2, 0.516215361500349), (5, 357, 0.10971095257650874)], 1.8345666659979163)
([(0, 50, 0.14038842870360776), (1, 38, 0.2906944606985464), (2, 1, 0.02124572821287905), (3, 552, 0.06522381538027812), (4, 4, 0.8695996468834184), (5, 302, 0.11614752375820417)], 1.503299603636934)
