([(0, 118, 0.13882833668311875), (1, 119, 0.18942661661601112), (2, 119, 0.10867819788664915), (3, 119, 0.1489964830853332), (4, 119, 0.15287283489811487), (5, 119, 0.14546814487946363)], 0.8842706140486907)
([(0, 118, 0.15997816559477904), (1, 119, 0.1024077326150538), (2, 119, 0.11515746018984332), (3, 119, 0.13781176700698283), (4, 119, 0.1591061416771677), (5, 119, 0.1238347924270591)], 0.7982960595108857)
([(0, 118, 0.11335009457417894), (1, 118, 0.1273532964099124), (2, 119, 0.15114078618945617), (3, 119, 0.24694496911322145), (4, 119, 0.19365506947351552), (5, 119, 0.13392616397656526)], 0.9663703797368497)
([(0, 117, 0.07386047499595166), (1, 117, 0.08303378331569398), (2, 117, 0.2757794848787954), (3, 117, 0.1044175528562257), (4, 116, 0.13637550844943375), (5, 117, 0.0868025479167354)], 0.7602693524128359)
([(0, 120, 0.07291574625893396), (1, 120, 0.16754562489109479), (2, 120, 0.0730595470995044), (3, 121, 0.07403924609360604), (4, 121, 0.17270671461825407), (5, 120, 0.17174985825436584)], 0.7320167372157591)
([(0, 120, 0.22150840827812274), (1, 120, 0.1036168784041872), (2, 119, 0.17487148283474307), (3, 120, 0.1339027293079734), (4, 120, 0.09912054460538859), (5, 120, 0.12216279041258435)], 0.8551828338429993)
([(0, 119, 0.09235865607783283), (1, 119, 0.1397174451256293), (2, 118, 0.07218783830085827), (3, 119, 0.12986884138189825), (4, 119, 0.19773497659314948), (5, 119, 0.12408416146187223)], 0.7559519189412403)
([(0, 118, 0.10109996404004953), (1, 117, 0.17287935544404578), (2, 118, 0.09825210490368497), (3, 117, 0.06087317609590659), (4, 118, 0.1625203627811605), (5, 118, 0.16393979831838335)], 0.7595647615832307)
([(0, 118, 0.13650160128048766), (1, 119, 0.10311925555851813), (2, 119, 0.07335673057683466), (3, 118, 0.13862175598398369), (4, 119, 0.06260225139865998), (5, 119, 0.07574775016097707)], 0.5899493449594613)
([(0, 121, 0.1250892971621875), (1, 121, 0.11883098425902254), (2, 120, 0.1035244714067226), (3, 121, 0.10856835833952994), (4, 120, 0.07426385040543307), (5, 120, 0.17821283213383957)], 0.7084897937067351)
([(0, 118, 0.15753127820815155), (1, 118, 0.08085755226913505), (2, 118, 0.0695692135771391), (3, 117, 0.20683767839998946), (4, 118, 0.21865697897536024), (5, 118, 0.15229884362459323)], 0.8857515450543686)
([(0, 122, 0.18284062079624985), (1, 121, 0.19540243559150514), (2, 121, 0.09887179790439035), (3, 122, 0.06093163974912609), (4, 122, 0.0601262260521272), (5, 121, 0.07793884734756126)], 0.67611156744096)
([(0, 116, 0.18296993667970418), (1, 117, 0.15849854438449099), (2, 117, 0.09149823842005135), (3, 117, 0.08163660855825193), (4, 117, 0.13544884765021262), (5, 117, 0.16961764598246598)], 0.819669821675177)
([(0, 119, 0.11319454331289584), (1, 118, 0.0994010913757075), (2, 119, 0.17867440970133708), (3, 118, 0.16893286914775602), (4, 119, 0.12903065505295683), (5, 119, 0.11867210573211963)], 0.8079056743227729)
([(0, 119, 0.10717273116007664), (1, 118, 0.09471025580773637), (2, 119, 0.1308070883032557), (3, 118, 0.09357281489214471), (4, 119, 0.19318439175697474), (5, 118, 0.13311173669465368)], 0.7525590186148419)
([(0, 117, 0.131333270822544), (1, 118, 0.09115888199988566), (2, 117, 0.11141213369523738), (3, 118, 0.26218672008616634), (4, 117, 0.1623078746481553), (5, 118, 0.11524810752770935)], 0.873646988779698)
([(0, 119, 0.15148844233092612), (1, 119, 0.03564243461842824), (2, 119, 0.10584958774734224), (3, 119, 0.22482900475066947), (4, 119, 0.12281685089672145), (5, 118, 0.11945289443536415)], 0.7600792147794516)
([(0, 120, 0.1250842660263936), (1, 119, 0.11563979615855424), (2, 120, 0.21989651008649436), (3, 119, 0.07575132057641804), (4, 120, 0.1740001020193849), (5, 119, 0.14758594382184037)], 0.8579579386890854)
([(0, 117, 0.09441579514077379), (1, 117, 0.08135247139508366), (2, 117, 0.11858473638545873), (3, 118, 0.08924982942376566), (4, 117, 0.12295848872063392), (5, 117, 0.1133708277117596)], 0.6199321487774754)
([(0, 119, 0.05792917635581399), (1, 118, 0.21231194013582388), (2, 119, 0.10721467946379136), (3, 119, 0.11049298545934304), (4, 119, 0.07723742832835506), (5, 119, 0.18176864717572655)], 0.7469548569188538)
([(0, 116, 0.14188877548421053), (1, 117, 0.1016046542372685), (2, 117, 0.17837440790415646), (3, 116, 0.11624882277590935), (4, 117, 0.20423883799298573), (5, 117, 0.11169855784015321)], 0.8540540562346838)
