# uniform foraging
 0.3637009277749169	 0.28216237376653575
 0.38363334405322463	 0.34658873010575514
 0.5375609420111592	 1.7062592532312075
 0.47385956991628586	 0.3337703767033823
 0.4755722859864916	 0.2969792470236085
 0.5482235262165959	 0.359194599153581
 0.43707136791050993	 0.3129137904937105
 0.3523895109949796	 0.2503301129685557
 0.41057024068527165	 0.2972162047208936
 0.3749034449467393	 0.3259914863451637
 0.4827110995747349	 0.3051163401558073
 0.4573992399884767	 1.7278233262514442
 0.40458046624285265	 0.27278087344651913
 0.39970118288883427	 0.2953543891468092
 0.3271984897118887	 0.3150156867185336
 0.48728867216789373	 0.36872465073221383
 0.4789336546592192	 0.33540079372834924
 0.42677851502423936	 0.33162346339224785
 0.48642082400934294	 0.35561945628092706
 0.4580803646133924	 0.3388458110215799
 0.45985344445375015	 0.31479863408382186
