([(0, 0, 0.999928657516334), (1, 2, 0.11698494247301283), (2, 2, 0.40145081788511094), (3, 2, 0.7124352022680647), (4, 0, 1.0000480269781153), (5, 1, 0.278953481037122)], 3.50980112815776)
([(0, 1, 0.7236926507850354), (1, 1, 0.27952192970874745), (2, 1, 1.6756819750577858), (3, 1, 1.3845993705130362), (4, 1, 1.5172139652846544), (5, 2, 0.41295778055665516)], 5.993667671905915)
([(0, 1, 0.6259940221107266), (1, 1, 0.2789367040509537), (2, 2, 0.7098388313451274), (3, 1, 1.4160346618383692), (4, 0, 1.0000480269781153), (5, 2, 0.008725410296253403)], 4.039577656619545)
([(0, 2, 1.0045008114863228), (1, 0, 0.31084340322064197), (2, 0, 1.000100931817682), (3, 2, 0.8993731183204001), (4, 0, 1.0000480269781153), (5, 3, 0.045578624391441246)], 4.260444916214603)
([(0, 2, 0.6757052187851889), (1, 2, 0.28930434637203334), (2, 2, 0.925348632716982), (3, 1, 1.219385181899946), (4, 0, 1.0000480269781153), (5, 0, 0.31084340322064846)], 4.420634809972913)
([(0, 2, 1.0056783742547781), (1, 0, 0.31084340322064197), (2, 2, 1.2316354305607813), (3, 1, 1.365537385346021), (4, 0, 1.0000480269781153), (5, 2, 0.14182195978658413)], 5.055564580146922)
([(0, 2, 0.6405032850372285), (1, 0, 0.31084340322064197), (2, 2, 0.364480333308771), (3, 1, 1.164176564452508), (4, 0, 1.0000480269781153), (5, 2, 0.019655890453430847)], 3.4997075034506957)
([(0, 0, 0.999928657516334), (1, 1, 0.27899998167064866), (2, 2, 0.43132823590253205), (3, 2, 0.5057168693162657), (4, 0, 1.0000480269781153), (5, 2, 0.7091352206426751)], 3.925156992026571)
([(0, 0, 0.999928657516334), (1, 3, 0.1742710272576201), (2, 2, 1.423071249128392), (3, 0, 1.0000480269781153), (4, 0, 1.0000480269781153), (5, 2, 0.1264020983636897)], 4.723769086222266)
([(0, 2, 0.8058093866931197), (1, 1, 0.27933746962352957), (2, 0, 1.000100931817682), (3, 1, 1.4288339113823953), (4, 1, 1.3456024933076731), (5, 2, 0.08463228926642886)], 4.944316482090828)
([(0, 2, 1.8188137226385799), (1, 1, 0.2789512551757966), (2, 1, 1.5577681800216525), (3, 1, 1.9977441668928984), (4, 0, 1.0000480269781153), (5, 2, 0.18585409208647274)], 6.839179443793515)
([(0, 2, 0.6829781341854646), (1, 0, 0.31084340322064197), (2, 1, 1.2961187749402034), (3, 2, 0.39718198409398847), (4, 0, 1.0000480269781153), (5, 2, 0.060391128546800996)], 3.7475614519652147)
([(0, 0, 0.999928657516334), (1, 2, 0.5820517342036068), (2, 0, 1.000100931817682), (3, 2, 0.5206527400831835), (4, 1, 1.176855778893987), (5, 2, 0.15177185684499941)], 4.431361699359793)
([(0, 2, 0.650357082113824), (1, 1, 0.2791171960765395), (2, 1, 1.339104514946473), (3, 2, 0.432020299451843), (4, 0, 1.0000480269781153), (5, 1, 0.2789905538386744)], 3.9796376734054695)
([(0, 1, 0.20094445077348208), (1, 2, 0.10686926768052708), (2, 1, 1.2976683884193458), (3, 1, 1.1638587772726432), (4, 0, 1.0000480269781153), (5, 2, 0.1578740577504263)], 3.9272629688745395)
([(0, 0, 0.999928657516334), (1, 1, 0.27902613455934727), (2, 2, 0.5460022628392296), (3, 3, 0.1537763994796006), (4, 0, 1.0000480269781153), (5, 1, 0.27954060014044757)], 3.2583220815130742)
([(0, 0, 0.999928657516334), (1, 2, 0.15654848805802732), (2, 2, 1.146506357127911), (3, 2, 0.8722310523243837), (4, 0, 1.0000480269781153), (5, 1, 0.27893663379363687)], 4.4541992157984085)
([(0, 1, 0.1768349454514033), (1, 1, 0.27896788318247123), (2, 1, 1.7924047992795533), (3, 2, 0.9313624622036438), (4, 0, 1.0000480269781153), (5, 2, 0.20672068978825672)], 4.386338806883443)
([(0, 2, 1.6467413662831172), (1, 2, 0.07113223978698144), (2, 1, 1.5195372540397303), (3, 2, 1.769643726156122), (4, 0, 1.0000480269781153), (5, 0, 0.31084340322064846)], 6.317946016464714)
([(0, 2, 1.3145603036293894), (1, 1, 0.2789472449595423), (2, 1, 1.4816448071653636), (3, 2, 1.4160173791194377), (4, 0, 1.0000480269781153), (5, 1, 0.2789541591224782)], 5.7701719209743265)
([(0, 2, 0.7548594383186734), (1, 1, 0.2790729657979624), (2, 2, 1.2579898001963432), (3, 0, 1.0000480269781153), (4, 0, 1.0000480269781153), (5, 2, 0.0502199974448445)], 4.3422382557140535)
