([(0, 64, 0.11532886042699557), (1, 46, 0.00802539097171693), (2, 64, 0.13444030774827082), (3, 102, 0.12345682992237293), (4, 4, 0.49070200348229054), (5, 155, 0.021960202640184338)], 0.8939135951918312)
([(0, 7, 0.38100331554103484), (1, 9, 0.12831568580920794), (2, 61, 0.2635048650288244), (3, 30, 0.1262228090803724), (4, 17, 0.25698819693307245), (5, 144, 0.022985809115851488)], 1.1790206815083635)
([(0, 32, 0.1758139353366703), (1, 55, 0.027105003099431473), (2, 164, 0.1588715223575239), (3, 92, 0.19345236497900714), (4, 8, 0.5935847398278025), (5, 55, 0.04247000848333525)], 1.1912975740837703)
([(0, 51, 0.26708013268025166), (1, 19, 0.09313421179808413), (2, 129, 0.13149006231726593), (3, 121, 0.3014293744357258), (4, 8, 0.3093095034605562), (5, 84, 0.05394773896748165)], 1.1563910236593653)
([(0, 56, 0.20112078687115564), (1, 72, 0.0777627085860511), (2, 114, 0.34713062276606915), (3, 110, 0.06517664984643748), (4, 3, 0.46528271273383), (5, 85, 0.03635463469710585)], 1.192828115500649)
([(0, 42, 0.34095839508476045), (1, 120, 0.04276883049600233), (2, 63, 0.07601646212496085), (3, 44, 0.21143196815756618), (4, 14, 0.21734144963468208), (5, 78, 0.03713881180946297)], 0.9256559173074348)
([(0, 12, 0.46536513518545347), (1, 44, 0.04977983638765165), (2, 58, 0.23132456303857157), (3, 49, 0.17388958968108556), (4, 33, 0.3765529556418268), (5, 48, 0.06513969729835081)], 1.36205177723294)
([(0, 37, 0.25849643331713107), (1, 67, 0.048623458066400047), (2, 104, 0.13462069982707536), (3, 144, 0.11227826779370952), (4, 6, 0.5826053510870323), (5, 80, 0.04157842485587613)], 1.1782026349472243)
([(0, 16, 0.12340681404414187), (1, 14, 0.0937707003916808), (2, 117, 0.08088222064141837), (3, 122, 0.2080550729493835), (4, 15, 0.10740489792654398), (5, 44, 0.045768132026001086)], 0.6592878379791696)
([(0, 19, 0.2569640232639702), (1, 28, 0.0257189530348955), (2, 89, 0.1424313003069552), (3, 123, 0.17087480760462756), (4, 18, 0.42456623605384575), (5, 19, 0.026405645765071827)], 1.0469609660293662)
([(0, 125, 0.0750311936934757), (1, 69, 0.02300236416929501), (2, 117, 0.10586009832567357), (3, 90, 0.1491210190981919), (4, 2, 0.9852767567980287), (5, 24, 0.025321667373810194)], 1.363613099458475)
([(0, 16, 0.3373409090272612), (1, 31, 0.06688536311072876), (2, 72, 0.2101114596894053), (3, 49, 0.17519019574616151), (4, 37, 0.24234833946625126), (5, 19, 0.14007806757126148)], 1.1719543346110695)
([(0, 11, 0.18953222636647396), (1, 154, 0.005042783542537212), (2, 89, 0.11791900912308935), (3, 97, 0.23279376210686606), (4, 14, 0.307937868536785), (5, 12, 0.10682642388701981)], 0.9600520735627713)
([(0, 13, 0.24908807165996685), (1, 11, 0.0962702556835479), (2, 58, 0.21021735555327659), (3, 55, 0.0876414176413033), (4, 28, 0.1839806917354406), (5, 31, 0.04276092193394495)], 0.8699587142074802)
([(0, 50, 0.21227477935900427), (1, 38, 0.02382962247647941), (2, 183, 0.08144902957115022), (3, 80, 0.124037130643366), (4, 6, 0.6391125515651317), (5, 49, 0.08386107091066344)], 1.1645641845257952)
([(0, 109, 0.24884214367731444), (1, 122, 0.04405384565309176), (2, 87, 0.20039683278725381), (3, 77, 0.10170459092483847), (4, 9, 0.3501925960262887), (5, 8, 0.11712561935366739)], 1.0623156284224544)
([(0, 12, 0.12954355245459936), (1, 45, 0.018138169331113518), (2, 95, 0.21595817010208845), (3, 50, 0.17773515889061917), (4, 26, 0.2929807456468983), (5, 12, 0.03515166252362626)], 0.869507458948945)
([(0, 66, 0.1843356888640613), (1, 37, 0.042414459270064146), (2, 173, 0.12739974388523947), (3, 69, 0.13207782719892905), (4, 16, 0.2934001775278142), (5, 25, 0.0646367815592284)], 0.8442646783053366)
([(0, 123, 0.11958650097102635), (1, 77, 0.01601587106836509), (2, 99, 0.11421718732197154), (3, 101, 0.06792579607268899), (4, 7, 0.45524603209127434), (5, 25, 0.026634334141622355)], 0.7996257216669486)
([(0, 48, 0.19290077858036742), (1, 21, 0.073320537603117), (2, 36, 0.14386638672648214), (3, 63, 0.08069145439800372), (4, 19, 0.22639621074441027), (5, 127, 0.04952759309402234)], 0.7667029611464029)
([(0, 36, 0.14391425847302533), (1, 53, 0.018132799902425095), (2, 127, 0.10169889236981826), (3, 131, 0.21880534930063705), (4, 6, 0.6557639074670571), (5, 80, 0.04604112894684949)], 1.1843563364598122)
