# uniform foraging
 1.759565759678448	 2.607849429834026
 1.6125514493778916	 2.25309246195031
 1.531472834298916	 1.5576858278989005
 1.560270022625764	 1.5798814598584674
 1.3637624641716084	 2.5589105366387006
 0.9854092087974843	 1.6509893779023241
 1.2217640533764782	 2.166379649826876
 1.424007546819076	 1.7686864183701074
 1.041349041355115	 2.0311699131263388
 1.2915120482098306	 2.418935174257632
 1.4370761704481898	 2.053984584460102
 1.230381217618991	 2.595871960151805
 1.5266313581936435	 1.9548445808783186
 0.8813828663120018	 2.0942455529587773
 1.418288676565709	 2.0565907641653776
 1.30649580030495	 1.4845395575264857
 1.421932888714602	 2.0465177547801288
 1.842169711848884	 1.0170871304636815
 1.1293526479467082	 1.0344197351569009
 0.9231191754442285	 2.260381343571306
 1.1178662755472204	 2.2162443270353105
