# uniform foraging
 4.771393945629668	 4.377590817069851
 4.120317751020163	 5.497461185308978
 5.111724416881749	 3.0321695743086865
 7.560350110828154	 4.747857266735809
 5.804438976758435	 5.692211086245835
 4.4432336265594286	 3.728934124420537
 5.810471865170513	 5.530041738991995
 6.509397402403772	 6.358660360286439
 4.8222874087117775	 5.021369982211956
 3.932924861428133	 4.747168221593525
 5.653898176020109	 3.700651456630523
 4.147008022971429	 3.503943815089359
 5.713162195180401	 3.077205633763943
 6.09039107085613	 6.86021401434901
 4.0615996727185575	 2.5273233175496115
 4.449006680932186	 4.38159975333368
 4.032626995533474	 3.8708217785800834
 3.4007134135483685	 3.8213355209545306
 5.410861400426733	 3.016396641942539
 4.106641809696184	 3.3511871122891925
 5.188746297442475	 6.104676209565474
